date,up_rain_sum,stage_mean,stage_max,up_rain_prev1,up_rain_prev3,up_rain_prev7,stage_max_prev1,stage_mean_prev1,is_flood,gurd_rain,gurd_rain_prev1,gurd_rain_prev3,gurd_rain_prev7,river_level,upstream_rain,flood_label
1981-01-01,,,,,,,,,,0.0,,,,,0.0024401043,0
1981-01-02,,,,,,,,,,0.0,,,,,0.00318728,0
1981-01-03,,,,,,,,,,0.0,,,,,0.9404475,0
1981-01-04,,,,,,,,,,0.0,,,,,18.012814,1
1981-01-05,,,,,,,,,,0.0,,,,,5.7632017,1
1981-01-06,,,,,,,,,,0.0,,,,,5.770593,1
1981-01-07,,,,,,,,,,0.0,,,,,1.3353007,1
1981-01-08,,,,,,,,,,0.0,,,,,0.17094958,0
1981-01-09,,,,,,,,,,0.0,,,,,0.0024099099,0
1981-01-10,,,,,,,,,,0.0,,,,,0.00089289324,0
1981-01-11,,,,,,,,,,0.0,,,,,0.6925853,0
1981-01-12,,,,,,,,,,0.0,,,,,0.2787674,0
1981-01-13,,,,,,,,,,0.0,,,,,0.0015512893,0
1981-01-14,,,,,,,,,,0.0,,,,,0.011817249,0
1981-01-15,,,,,,,,,,0.0,,,,,0.03940322,0
1981-01-16,,,,,,,,,,0.0,,,,,0.4005942,0
1981-01-17,,,,,,,,,,0.0,,,,,3.178953,0
1981-01-18,,,,,,,,,,0.0,,,,,6.3958054,0
1981-01-19,,,,,,,,,,0.0,,,,,0.022260277,0
1981-01-20,,,,,,,,,,0.0,,,,,0.012806001,0
1981-01-21,,,,,,,,,,0.0,,,,,0.77121276,0
1981-01-22,,,,,,,,,,0.0,,,,,3.7002442,0
1981-01-23,,,,,,,,,,0.0,,,,,2.5518618,1
1981-01-24,,,,,,,,,,0.0,,,,,28.990465,1
1981-01-25,,,,,,,,,,0.0,,,,,17.417118,1
1981-01-26,,,,,,,,,,0.0,,,,,10.478167,1
1981-01-27,,,,,,,,,,0.0,,,,,0.6052872,1
1981-01-28,,,,,,,,,,0.0,,,,,3.9826102,1
1981-01-29,,,,,,,,,,0.0,,,,,9.793701,1
1981-01-30,,,,,,,,,,0.0,,,,,6.060932,1
1981-01-31,,,,,,,,,,0.0,,,,,5.6793523,1
1981-02-01,,,,,,,,,,0.0,,,,,3.6658633,0
1981-02-02,,,,,,,,,,0.0,,,,,0.010631147,0
1981-02-03,,,,,,,,,,0.0,,,,,2.3561666,0
1981-02-04,,,,,,,,,,0.0,,,,,16.736721,1
1981-02-05,,,,,,,,,,0.0,,,,,14.84998,1
1981-02-06,,,,,,,,,,0.0,,,,,17.705177,0
1981-02-07,,,,,,,,,,0.0,,,,,3.1154304,0
1981-02-08,,,,,,,,,,0.0,,,,,0.005218857,0
1981-02-09,,,,,,,,,,0.0,,,,,0.313532,0
1981-02-10,,,,,,,,,,0.0,,,,,0.17791128,0
1981-02-11,,,,,,,,,,0.0,,,,,0.009697362,0
1981-02-12,,,,,,,,,,0.0,,,,,0.47416893,0
1981-02-13,,,,,,,,,,0.0,,,,,2.781635,0
1981-02-14,,,,,,,,,,0.0,,,,,6.7253184,0
1981-02-15,,,,,,,,,,0.0,,,,,12.907393,0
1981-02-16,,,,,,,,,,0.0,,,,,4.234359,0
1981-02-17,,,,,,,,,,0.0,,,,,0.44158727,0
1981-02-18,,,,,,,,,,0.0,,,,,0.06559716,0
1981-02-19,,,,,,,,,,0.0,,,,,0.01324089,0
1981-02-20,,,,,,,,,,0.0,,,,,0.48667148,0
1981-02-21,,,,,,,,,,0.0,,,,,0.05974354,0
1981-02-22,,,,,,,,,,0.0,,,,,0.012196368,0
1981-02-23,,,,,,,,,,0.0,,,,,1.3160414,0
1981-02-24,,,,,,,,,,0.0,,,,,2.4945648,0
1981-02-25,,,,,,,,,,0.0,,,,,21.377249,0
1981-02-26,,,,,,,,,,0.0,,,,,0.97348017,0
1981-02-27,,,,,,,,,,0.0,,,,,11.253636,0
1981-02-28,,,,,,,,,,0.0,,,,,13.805138,0
1981-03-01,,,,,,,,,,0.0,,,,,20.821371,0
1981-03-02,,,,,,,,,,0.0,,,,,5.694088,0
1981-03-03,,,,,,,,,,0.0,,,,,0.009072226,0
1981-03-04,,,,,,,,,,0.0,,,,,0.0033936184,0
1981-03-05,,,,,,,,,,0.0,,,,,0.046282224,0
1981-03-06,,,,,,,,,,0.0,,,,,6.9670405,0
1981-03-07,,,,,,,,,,0.0,,,,,33.546085,0
1981-03-08,,,,,,,,,,0.0,,,,,2.038168,0
1981-03-09,,,,,,,,,,0.0,,,,,0.020131782,0
1981-03-10,,,,,,,,,,0.0,,,,,6.6123614,0
1981-03-11,,,,,,,,,,0.0,,,,,18.9662,0
1981-03-12,,,,,,,,,,0.0,,,,,0.57704973,0
1981-03-13,,,,,,,,,,0.0,,,,,0.41254,0
1981-03-14,,,,,,,,,,0.0,,,,,0.075070955,1
1981-03-15,,,,,,,,,,0.0,,,,,8.40085,1
1981-03-16,,,,,,,,,,0.0,,,,,6.131146,0
1981-03-17,,,,,,,,,,0.0,,,,,2.0508401,0
1981-03-18,,,,,,,,,,0.0,,,,,0.017604545,0
1981-03-19,,,,,,,,,,0.0,,,,,0.30792654,0
1981-03-20,,,,,,,,,,0.0,,,,,6.8068643,1
1981-03-21,,,,,,,,,,0.0,,,,,20.197083,1
1981-03-22,,,,,,,,,,0.0,,,,,19.482609,1
1981-03-23,,,,,,,,,,0.0,,,,,0.1192576,1
1981-03-24,,,,,,,,,,0.0,,,,,0.057657834,0
1981-03-25,,,,,,,,,,0.0,,,,,0.02706439,0
1981-03-26,,,,,,,,,,0.0,,,,,0.09534758,0
1981-03-27,,,,,,,,,,0.0,,,,,0.048601586,0
1981-03-28,,,,,,,,,,0.0,,,,,0.019801212,0
1981-03-29,,,,,,,,,,0.0,,,,,0.10412696,0
1981-03-30,,,,,,,,,,0.0,,,,,22.281889,0
1981-03-31,,,,,,,,,,0.0,,,,,27.720858,0
1981-04-01,,,,,,,,,,0.0,,,,,0.7281022,0
1981-04-02,,,,,,,,,,0.0,,,,,0.3217178,0
1981-04-03,,,,,,,,,,0.0,,,,,10.276641,0
1981-04-04,,,,,,,,,,0.0,,,,,18.644245,0
1981-04-05,,,,,,,,,,0.0,,,,,3.6490645,0
1981-04-06,,,,,,,,,,0.0,,,,,0.20508108,0
1981-04-07,,,,,,,,,,0.0,,,,,0.12751128,0
1981-04-08,,,,,,,,,,0.0,,,,,0.253133,0
1981-04-09,,,,,,,,,,0.0,,,,,0.14940053,0
1981-04-10,,,,,,,,,,0.0,,,,,0.008272672,0
1981-04-11,,,,,,,,,,0.0,,,,,0.0013426731,0
1981-04-12,,,,,,,,,,0.0,,,,,0.003541597,0
1981-04-13,,,,,,,,,,0.0,,,,,0.0012916169,0
1981-04-14,,,,,,,,,,0.0,,,,,0.07501879,0
1981-04-15,,,,,,,,,,0.0,,,,,2.4268522,0
1981-04-16,,,,,,,,,,0.0,,,,,20.580446,0
1981-04-17,,,,,,,,,,0.0,,,,,4.2497497,0
1981-04-18,,,,,,,,,,0.0,,,,,0.050799962,0
1981-04-19,,,,,,,,,,0.0,,,,,0.0060079913,0
1981-04-20,,,,,,,,,,0.0,,,,,0.0025634044,0
1981-04-21,,,,,,,,,,0.0,,,,,4.051968,0
1981-04-22,,,,,,,,,,0.0,,,,,22.062618,0
1981-04-23,,,,,,,,,,0.0,,,,,2.3293445,0
1981-04-24,,,,,,,,,,0.0,,,,,0.22508864,0
1981-04-25,,,,,,,,,,0.0,,,,,0.01057339,0
1981-04-26,,,,,,,,,,0.0,,,,,0.0036235703,0
1981-04-27,,,,,,,,,,0.0,,,,,0.08914251,0
1981-04-28,,,,,,,,,,0.0,,,,,0.5688385,0
1981-04-29,,,,,,,,,,0.0,,,,,4.3815823,0
1981-04-30,,,,,,,,,,0.0,,,,,5.362405,0
1981-05-01,,,,,,,,,,0.0,,,,,1.7582879,0
1981-05-02,,,,,,,,,,0.0,,,,,0.06101331,0
1981-05-03,,,,,,,,,,0.0,,,,,0.06666905,0
1981-05-04,,,,,,,,,,0.0,,,,,0.8922314,1
1981-05-05,,,,,,,,,,0.0,,,,,3.9646132,1
1981-05-06,,,,,,,,,,0.0,,,,,4.700141,1
1981-05-07,,,,,,,,,,0.0,,,,,4.165255,1
1981-05-08,,,,,,,,,,0.0,,,,,3.5644982,1
1981-05-09,,,,,,,,,,0.0,,,,,3.2537816,0
1981-05-10,,,,,,,,,,0.0,,,,,3.5097842,0
1981-05-11,,,,,,,,,,0.0,,,,,4.163776,0
1981-05-12,,,,,,,,,,0.0,,,,,4.1529465,0
1981-05-13,,,,,,,,,,0.0,,,,,0.3137275,0
1981-05-14,,,,,,,,,,0.0,,,,,1.4219226,0
1981-05-15,,,,,,,,,,0.0,,,,,2.3024766,0
1981-05-16,,,,,,,,,,0.0,,,,,0.9026836,0
1981-05-17,,,,,,,,,,0.0,,,,,0.16688456,0
1981-05-18,,,,,,,,,,0.0,,,,,0.052228093,0
1981-05-19,,,,,,,,,,0.0,,,,,0.23152766,0
1981-05-20,,,,,,,,,,0.0,,,,,1.8060788,0
1981-05-21,,,,,,,,,,0.0,,,,,4.4549103,0
1981-05-22,,,,,,,,,,0.0,,,,,5.047918,0
1981-05-23,,,,,,,,,,0.0,,,,,1.0266876,0
1981-05-24,,,,,,,,,,0.0,,,,,0.010126201,0
1981-05-25,,,,,,,,,,0.0,,,,,0.7647329,0
1981-05-26,,,,,,,,,,0.0,,,,,0.8730506,0
1981-05-27,,,,,,,,,,0.0,,,,,4.245088,0
1981-05-28,,,,,,,,,,0.0,,,,,2.8390076,0
1981-05-29,,,,,,,,,,0.0,,,,,1.3335663,0
1981-05-30,,,,,,,,,,0.0,,,,,2.0429132,0
1981-05-31,,,,,,,,,,0.0,,,,,4.971679,0
1981-06-01,,,,,,,,,,0.0,,,,,7.568979,0
1981-06-02,,,,,,,,,,0.0,,,,,2.4151123,0
1981-06-03,,,,,,,,,,0.0,,,,,2.784364,0
1981-06-04,,,,,,,,,,0.0,,,,,3.6083205,0
1981-06-05,,,,,,,,,,0.0,,,,,2.696587,0
1981-06-06,,,,,,,,,,0.0,,,,,0.48978344,0
1981-06-07,,,,,,,,,,0.0,,,,,0.035929676,0
1981-06-08,,,,,,,,,,0.0,,,,,0.9239335,0
1981-06-09,,,,,,,,,,0.0,,,,,5.3089905,0
1981-06-10,,,,,,,,,,0.0,,,,,6.991414,0
1981-06-11,,,,,,,,,,0.0,,,,,4.670105,0
1981-06-12,,,,,,,,,,0.0,,,,,3.7860615,0
1981-06-13,,,,,,,,,,0.0,,,,,2.8987956,0
1981-06-14,,,,,,,,,,0.0,,,,,1.0082886,0
1981-06-15,,,,,,,,,,0.0,,,,,1.2829889,0
1981-06-16,,,,,,,,,,0.0,,,,,1.0357115,0
1981-06-17,,,,,,,,,,0.0,,,,,1.3543802,0
1981-06-18,,,,,,,,,,0.0,,,,,0.98339987,0
1981-06-19,,,,,,,,,,0.0,,,,,1.1704533,0
1981-06-20,,,,,,,,,,0.0,,,,,0.88182485,0
1981-06-21,,,,,,,,,,0.0,,,,,1.1906921,0
1981-06-22,,,,,,,,,,0.0,,,,,2.812904,0
1981-06-23,,,,,,,,,,0.0,,,,,1.3743167,0
1981-06-24,,,,,,,,,,0.0,,,,,1.6460228,0
1981-06-25,,,,,,,,,,0.0,,,,,4.1337914,0
1981-06-26,,,,,,,,,,0.0,,,,,4.7582135,0
1981-06-27,,,,,,,,,,0.0,,,,,2.5570142,0
1981-06-28,,,,,,,,,,0.0,,,,,2.1759498,0
1981-06-29,,,,,,,,,,0.0,,,,,2.090561,1
1981-06-30,,,,,,,,,,0.0,,,,,17.853443,1
1981-07-01,,,,,,,,,,0.0,,,,,22.341242,0
1981-07-02,,,,,,,,,,0.0,,,,,9.202166,0
1981-07-03,,,,,,,,,,0.0,,,,,2.7728481,0
1981-07-04,,,,,,,,,,0.0,,,,,3.28762,0
1981-07-05,,,,,,,,,,0.0,,,,,3.9389188,0
1981-07-06,,,,,,,,,,0.0,,,,,4.8115063,0
1981-07-07,,,,,,,,,,0.0,,,,,0.9545033,0
1981-07-08,,,,,,,,,,0.0,,,,,2.25849,0
1981-07-09,,,,,,,,,,0.0,,,,,3.2895775,0
1981-07-10,,,,,,,,,,0.0,,,,,2.4663703,0
1981-07-11,,,,,,,,,,0.0,,,,,2.958653,0
1981-07-12,,,,,,,,,,0.0,,,,,2.2449195,0
1981-07-13,,,,,,,,,,0.0,,,,,6.4453716,1
1981-07-14,,,,,,,,,,0.0,,,,,7.8808193,1
1981-07-15,,,,,,,,,,0.0,,,,,12.253189,1
1981-07-16,,,,,,,,,,0.0,,,,,10.116027,1
1981-07-17,,,,,,,,,,0.0,,,,,19.60695,1
1981-07-18,,,,,,,,,,0.0,,,,,6.8845487,0
1981-07-19,,,,,,,,,,0.0,,,,,7.143963,0
1981-07-20,,,,,,,,,,0.0,,,,,2.7483604,0
1981-07-21,,,,,,,,,,0.0,,,,,1.7810798,0
1981-07-22,,,,,,,,,,0.0,,,,,4.8933034,1
1981-07-23,,,,,,,,,,0.0,,,,,10.665318,1
1981-07-24,,,,,,,,,,0.0,,,,,7.8431206,1
1981-07-25,,,,,,,,,,0.0,,,,,15.186449,1
1981-07-26,,,,,,,,,,0.0,,,,,8.602699,1
1981-07-27,,,,,,,,,,0.0,,,,,3.4358726,1
1981-07-28,,,,,,,,,,0.0,,,,,8.870283,1
1981-07-29,,,,,,,,,,0.0,,,,,39.39837,1
1981-07-30,,,,,,,,,,0.0,,,,,32.901573,1
1981-07-31,,,,,,,,,,0.0,,,,,12.4782295,1
1981-08-01,,,,,,,,,,0.0,,,,,1.9243135,1
1981-08-02,,,,,,,,,,0.0,,,,,1.5269531,1
1981-08-03,,,,,,,,,,0.0,,,,,2.7956479,0
1981-08-04,,,,,,,,,,0.0,,,,,4.2526927,0
1981-08-05,,,,,,,,,,0.0,,,,,2.134616,0
1981-08-06,,,,,,,,,,0.0,,,,,4.7502,0
1981-08-07,,,,,,,,,,0.0,,,,,8.550972,0
1981-08-08,,,,,,,,,,0.0,,,,,4.20898,0
1981-08-09,,,,,,,,,,0.0,,,,,8.253917,0
1981-08-10,,,,,,,,,,0.0,,,,,8.54453,0
1981-08-11,,,,,,,,,,0.0,,,,,7.657121,0
1981-08-12,,,,,,,,,,0.0,,,,,7.5426564,0
1981-08-13,,,,,,,,,,0.0,,,,,7.3094497,0
1981-08-14,,,,,,,,,,0.0,,,,,3.5426273,0
1981-08-15,,,,,,,,,,0.0,,,,,4.8333917,0
1981-08-16,,,,,,,,,,0.0,,,,,5.4449515,0
1981-08-17,,,,,,,,,,0.0,,,,,4.2971153,0
1981-08-18,,,,,,,,,,0.0,,,,,1.5977149,0
1981-08-19,,,,,,,,,,0.0,,,,,1.4926641,0
1981-08-20,,,,,,,,,,0.0,,,,,1.5463718,0
1981-08-21,,,,,,,,,,0.0,,,,,1.6213092,0
1981-08-22,,,,,,,,,,0.0,,,,,5.390623,0
1981-08-23,,,,,,,,,,0.0,,,,,13.703313,0
1981-08-24,,,,,,,,,,0.0,,,,,5.93657,0
1981-08-25,,,,,,,,,,0.0,,,,,0.60704964,0
1981-08-26,,,,,,,,,,0.0,,,,,1.2903064,0
1981-08-27,,,,,,,,,,0.0,,,,,2.4774644,0
1981-08-28,,,,,,,,,,0.0,,,,,3.5209146,0
1981-08-29,,,,,,,,,,0.0,,,,,2.1168344,0
1981-08-30,,,,,,,,,,0.0,,,,,2.5302958,0
1981-08-31,,,,,,,,,,0.0,,,,,0.8050153,0
1981-09-01,,,,,,,,,,0.0,,,,,0.88169444,0
1981-09-02,,,,,,,,,,0.0,,,,,0.8920207,0
1981-09-03,,,,,,,,,,0.0,,,,,2.2747056,0
1981-09-04,,,,,,,,,,0.0,,,,,3.1476877,0
1981-09-05,,,,,,,,,,0.0,,,,,1.2868279,0
1981-09-06,,,,,,,,,,0.0,,,,,1.3861728,0
1981-09-07,,,,,,,,,,0.0,,,,,1.1084623,0
1981-09-08,,,,,,,,,,0.0,,,,,1.5960352,0
1981-09-09,,,,,,,,,,0.0,,,,,0.9565388,0
1981-09-10,,,,,,,,,,0.0,,,,,4.05807,0
1981-09-11,,,,,,,,,,0.0,,,,,3.8521633,0
1981-09-12,,,,,,,,,,0.0,,,,,1.5438534,0
1981-09-13,,,,,,,,,,0.0,,,,,0.109773025,0
1981-09-14,,,,,,,,,,0.0,,,,,0.27769744,0
1981-09-15,,,,,,,,,,0.0,,,,,1.3353034,0
1981-09-16,,,,,,,,,,0.0,,,,,1.8935037,0
1981-09-17,,,,,,,,,,0.0,,,,,1.3148799,0
1981-09-18,,,,,,,,,,0.0,,,,,5.074447,0
1981-09-19,,,,,,,,,,0.0,,,,,5.4301615,0
1981-09-20,,,,,,,,,,0.0,,,,,3.4694266,0
1981-09-21,,,,,,,,,,0.0,,,,,1.39004,0
1981-09-22,,,,,,,,,,0.0,,,,,0.28821263,0
1981-09-23,,,,,,,,,,0.0,,,,,0.67225826,0
1981-09-24,,,,,,,,,,0.0,,,,,0.6864116,0
1981-09-25,,,,,,,,,,0.0,,,,,0.70242566,0
1981-09-26,,,,,,,,,,0.0,,,,,0.8248075,0
1981-09-27,,,,,,,,,,0.0,,,,,1.5763121,0
1981-09-28,,,,,,,,,,0.0,,,,,1.2600985,0
1981-09-29,,,,,,,,,,0.0,,,,,1.8117342,0
1981-09-30,,,,,,,,,,0.0,,,,,3.0994763,0
1981-10-01,,,,,,,,,,0.0,,,,,2.2229972,0
1981-10-02,,,,,,,,,,0.0,,,,,2.0317936,0
1981-10-03,,,,,,,,,,0.0,,,,,1.4864063,0
1981-10-04,,,,,,,,,,0.0,,,,,0.5782646,0
1981-10-05,,,,,,,,,,0.0,,,,,0.25217763,0
1981-10-06,,,,,,,,,,0.0,,,,,0.310974,0
1981-10-07,,,,,,,,,,0.0,,,,,0.029778717,0
1981-10-08,,,,,,,,,,0.0,,,,,0.15658768,0
1981-10-09,,,,,,,,,,0.0,,,,,0.14581554,0
1981-10-10,,,,,,,,,,0.0,,,,,0.25238,0
1981-10-11,,,,,,,,,,0.0,,,,,0.18938307,0
1981-10-12,,,,,,,,,,0.0,,,,,0.59009385,0
1981-10-13,,,,,,,,,,0.0,,,,,0.8465184,0
1981-10-14,,,,,,,,,,0.0,,,,,0.38554823,0
1981-10-15,,,,,,,,,,0.0,,,,,0.35006112,0
1981-10-16,,,,,,,,,,0.0,,,,,4.332454,0
1981-10-17,,,,,,,,,,0.0,,,,,10.690403,0
1981-10-18,,,,,,,,,,0.0,,,,,0.095186345,0
1981-10-19,,,,,,,,,,0.0,,,,,0.08818554,0
1981-10-20,,,,,,,,,,0.0,,,,,0.2889516,0
1981-10-21,,,,,,,,,,0.0,,,,,0.3267874,0
1981-10-22,,,,,,,,,,0.0,,,,,0.00875343,0
1981-10-23,,,,,,,,,,0.0,,,,,0.0031493995,0
1981-10-24,,,,,,,,,,0.0,,,,,0.45621642,0
1981-10-25,,,,,,,,,,0.0,,,,,0.5087076,0
1981-10-26,,,,,,,,,,0.0,,,,,0.8609952,0
1981-10-27,,,,,,,,,,0.0,,,,,1.9409333,0
1981-10-28,,,,,,,,,,0.0,,,,,0.81950635,0
1981-10-29,,,,,,,,,,0.0,,,,,2.007301,0
1981-10-30,,,,,,,,,,0.0,,,,,0.30818942,0
1981-10-31,,,,,,,,,,0.0,,,,,0.57934934,0
1981-11-01,,,,,,,,,,0.0,,,,,0.017453259,0
1981-11-02,,,,,,,,,,0.0,,,,,0.000865358,0
1981-11-03,,,,,,,,,,0.0,,,,,6.245631,1
1981-11-04,,,,,,,,,,0.0,,,,,64.74936,1
1981-11-05,,,,,,,,,,0.0,,,,,0.48175925,1
1981-11-06,,,,,,,,,,0.0,,,,,0.042498954,0
1981-11-07,,,,,,,,,,0.0,,,,,0.0037528144,0
1981-11-08,,,,,,,,,,0.0,,,,,0.0013143364,0
1981-11-09,,,,,,,,,,0.0,,,,,0.0017229987,0
1981-11-10,,,,,,,,,,0.0,,,,,0.01956303,0
1981-11-11,,,,,,,,,,0.0,,,,,0.07398003,0
1981-11-12,,,,,,,,,,0.0,,,,,7.140436,0
1981-11-13,,,,,,,,,,0.0,,,,,0.38608578,0
1981-11-14,,,,,,,,,,0.0,,,,,0.01329405,0
1981-11-15,,,,,,,,,,0.0,,,,,0.0013323434,0
1981-11-16,,,,,,,,,,0.0,,,,,0.0008562677,0
1981-11-17,,,,,,,,,,0.0,,,,,0.12088088,0
1981-11-18,,,,,,,,,,0.0,,,,,4.3516917,0
1981-11-19,,,,,,,,,,0.0,,,,,4.8214893,0
1981-11-20,,,,,,,,,,0.0,,,,,0.06428484,0
1981-11-21,,,,,,,,,,0.0,,,,,0.018163025,0
1981-11-22,,,,,,,,,,0.0,,,,,0.014744856,0
1981-11-23,,,,,,,,,,0.0,,,,,0.16754496,0
1981-11-24,,,,,,,,,,0.0,,,,,0.18306726,0
1981-11-25,,,,,,,,,,0.0,,,,,1.1921123,0
1981-11-26,,,,,,,,,,0.0,,,,,0.6764171,0
1981-11-27,,,,,,,,,,0.0,,,,,0.6838362,0
1981-11-28,,,,,,,,,,0.0,,,,,0.86970425,0
1981-11-29,,,,,,,,,,0.0,,,,,0.011159366,0
1981-11-30,,,,,,,,,,0.0,,,,,0.002509277,0
1981-12-01,,,,,,,,,,0.0,,,,,0.00360606,0
1981-12-02,,,,,,,,,,0.0,,,,,2.0114827,0
1981-12-03,,,,,,,,,,0.0,,,,,6.2772346,0
1981-12-04,,,,,,,,,,0.0,,,,,3.102156,0
1981-12-05,,,,,,,,,,0.0,,,,,0.022210728,0
1981-12-06,,,,,,,,,,0.0,,,,,0.0029946628,0
1981-12-07,,,,,,,,,,0.0,,,,,3.8759463,0
1981-12-08,,,,,,,,,,0.0,,,,,0.20839028,0
1981-12-09,,,,,,,,,,0.0,,,,,0.026949415,0
1981-12-10,,,,,,,,,,0.0,,,,,0.009906998,0
1981-12-11,,,,,,,,,,0.0,,,,,0.008660408,0
1981-12-12,,,,,,,,,,0.0,,,,,0.00055895036,0
1981-12-13,,,,,,,,,,0.0,,,,,0.0004658573,0
1981-12-14,,,,,,,,,,0.0,,,,,0.0017285338,0
1981-12-15,,,,,,,,,,0.0,,,,,0.0018908231,0
1981-12-16,,,,,,,,,,0.0,,,,,0.011608726,0
1981-12-17,,,,,,,,,,0.0,,,,,0.011250574,0
1981-12-18,,,,,,,,,,0.0,,,,,0.019110663,0
1981-12-19,,,,,,,,,,0.0,,,,,0.0015594147,0
1981-12-20,,,,,,,,,,0.0,,,,,0.025607724,0
1981-12-21,,,,,,,,,,0.0,,,,,0.094873495,0
1981-12-22,,,,,,,,,,0.0,,,,,0.0024416728,0
1981-12-23,,,,,,,,,,0.0,,,,,0.0013591459,0
1981-12-24,,,,,,,,,,0.0,,,,,3.7488186e-05,0
1981-12-25,,,,,,,,,,0.0,,,,,0.0101283975,0
1981-12-26,,,,,,,,,,0.0,,,,,1.181834,0
1981-12-27,,,,,,,,,,0.0,,,,,1.195724,0
1981-12-28,,,,,,,,,,0.0,,,,,5.83901,0
1981-12-29,,,,,,,,,,0.0,,,,,0.9111929,0
1981-12-30,,,,,,,,,,0.0,,,,,0.18031588,0
1981-12-31,,,,,,,,,,0.0,,,,,0.0014228256,0
1982-01-01,,,,,,,,,,0.0,,,,,0.0012296595,0
1982-01-02,,,,,,,,,,0.0,,,,,0.04184536,0
1982-01-03,,,,,,,,,,0.0,,,,,0.042387396,0
1982-01-04,,,,,,,,,,0.0,,,,,0.651903,0
1982-01-05,,,,,,,,,,0.0,,,,,23.674051,0
1982-01-06,,,,,,,,,,0.0,,,,,0.82343507,0
1982-01-07,,,,,,,,,,0.0,,,,,0.0005174623,0
1982-01-08,,,,,,,,,,0.0,,,,,2.7371081e-05,0
1982-01-09,,,,,,,,,,0.0,,,,,0.008791842,0
1982-01-10,,,,,,,,,,0.0,,,,,7.857912,0
1982-01-11,,,,,,,,,,0.0,,,,,4.95501,0
1982-01-12,,,,,,,,,,0.0,,,,,0.006701523,0
1982-01-13,,,,,,,,,,0.0,,,,,0.0021472662,0
1982-01-14,,,,,,,,,,0.0,,,,,0.0025636272,0
1982-01-15,,,,,,,,,,0.0,,,,,0.0008653653,0
1982-01-16,,,,,,,,,,0.0,,,,,0.0012814989,0
1982-01-17,,,,,,,,,,0.0,,,,,0.00085234636,0
1982-01-18,,,,,,,,,,0.0,,,,,0.00076615496,0
1982-01-19,,,,,,,,,,0.0,,,,,2.006421,0
1982-01-20,,,,,,,,,,0.0,,,,,0.59419304,0
1982-01-21,,,,,,,,,,0.0,,,,,0.69595355,0
1982-01-22,,,,,,,,,,0.0,,,,,4.1792793,0
1982-01-23,,,,,,,,,,0.0,,,,,22.337372,0
1982-01-24,,,,,,,,,,0.0,,,,,7.763622,0
1982-01-25,,,,,,,,,,0.0,,,,,10.250745,0
1982-01-26,,,,,,,,,,0.0,,,,,17.187105,1
1982-01-27,,,,,,,,,,0.0,,,,,31.178638,1
1982-01-28,,,,,,,,,,0.0,,,,,2.9239252,1
1982-01-29,,,,,,,,,,0.0,,,,,4.9076014,1
1982-01-30,,,,,,,,,,0.0,,,,,0.8189201,1
1982-01-31,,,,,,,,,,0.0,,,,,11.555415,1
1982-02-01,,,,,,,,,,0.0,,,,,8.251672,1
1982-02-02,,,,,,,,,,0.0,,,,,0.08700192,0
1982-02-03,,,,,,,,,,0.0,,,,,4.39753,0
1982-02-04,,,,,,,,,,0.0,,,,,19.437695,0
1982-02-05,,,,,,,,,,0.0,,,,,2.4014976,0
1982-02-06,,,,,,,,,,0.0,,,,,0.0020460864,0
1982-02-07,,,,,,,,,,0.0,,,,,0.22525959,0
1982-02-08,,,,,,,,,,0.0,,,,,5.0702457,0
1982-02-09,,,,,,,,,,0.0,,,,,0.22235096,0
1982-02-10,,,,,,,,,,0.0,,,,,2.7544303,0
1982-02-11,,,,,,,,,,0.0,,,,,24.639145,0
1982-02-12,,,,,,,,,,0.0,,,,,11.972479,0
1982-02-13,,,,,,,,,,0.0,,,,,2.7208712,0
1982-02-14,,,,,,,,,,0.0,,,,,0.09994632,0
1982-02-15,,,,,,,,,,0.0,,,,,0.008159297,1
1982-02-16,,,,,,,,,,0.0,,,,,8.840934,1
1982-02-17,,,,,,,,,,0.0,,,,,5.048525,1
1982-02-18,,,,,,,,,,0.0,,,,,4.009113,0
1982-02-19,,,,,,,,,,0.0,,,,,2.9461474,0
1982-02-20,,,,,,,,,,0.0,,,,,19.627693,0
1982-02-21,,,,,,,,,,0.0,,,,,22.8494,0
1982-02-22,,,,,,,,,,0.0,,,,,4.5527644,0
1982-02-23,,,,,,,,,,0.0,,,,,1.0370386,0
1982-02-24,,,,,,,,,,0.0,,,,,2.753431,0
1982-02-25,,,,,,,,,,0.0,,,,,0.091185145,0
1982-02-26,,,,,,,,,,0.0,,,,,0.3249125,0
1982-02-27,,,,,,,,,,0.0,,,,,2.889713,0
1982-02-28,,,,,,,,,,0.0,,,,,20.66999,0
1982-03-01,,,,,,,,,,0.0,,,,,15.686621,0
1982-03-02,,,,,,,,,,0.0,,,,,16.635433,0
1982-03-03,,,,,,,,,,0.0,,,,,13.802323,0
1982-03-04,,,,,,,,,,0.0,,,,,0.7408052,0
1982-03-05,,,,,,,,,,0.0,,,,,14.637174,0
1982-03-06,,,,,,,,,,0.0,,,,,29.200756,0
1982-03-07,,,,,,,,,,0.0,,,,,6.5479703,0
1982-03-08,,,,,,,,,,0.0,,,,,0.37194502,0
1982-03-09,,,,,,,,,,0.0,,,,,4.5967555,0
1982-03-10,,,,,,,,,,0.0,,,,,10.932191,0
1982-03-11,,,,,,,,,,0.0,,,,,22.543768,0
1982-03-12,,,,,,,,,,0.0,,,,,0.088664845,0
